country_code,country_name,region,income_group,year,u5_mort,is_outlier,life_exp,gdp
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2015,57.3,False,64.473,2484.5963398603
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2016,50.4,False,64.7,2557.09463030035
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2017,48.9,False,64.923,2584.8883636271
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2018,47.5,False,65.114,2518.45899317321
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2019,46.1,False,65.331,2572.56177967896
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2020,44.7,False,65.075,2438.61137922293
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2021,43.2,False,64.358,2378.3716816549
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2022,41.9,False,65.274,2467.23488790877
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2023,40.6,False,66.134,2515.29070398356
POL,Poland,Europe & Central Asia,High income,2015,4.9,False,77.45121951,12637.5220324406
POL,Poland,Europe & Central Asia,High income,2016,4.8,False,77.85121951,13026.1858988718
POL,Poland,Europe & Central Asia,High income,2017,4.6,False,77.75365854,13695.6452848724
POL,Poland,Europe & Central Asia,High income,2018,4.5,False,77.60243902,14551.0850277089
POL,Poland,Europe & Central Asia,High income,2019,4.5,False,77.90487805,15221.3090624454
POL,Poland,Europe & Central Asia,High income,2020,4.4,False,76.4,15090.2228440113
POL,Poland,Europe & Central Asia,High income,2021,4.4,False,75.35121951,16368.6239689025
POL,Poland,Europe & Central Asia,High income,2022,4.3,False,77.15609756,17303.64494323
POL,Poland,Europe & Central Asia,High income,2023,4.3,False,78.25853659,17410.3830137066
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2015,21.4,False,72.825,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2016,20.6,False,72.971,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2017,19.1,False,73.034,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2018,18.4,False,73.02,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2019,17.7,False,72.928,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2020,17.4,False,72.783,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2021,17.4,False,73.437,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2022,17.7,False,73.641,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2023,18.0,False,73.642,
PRT,Portugal,Europe & Central Asia,High income,2015,3.6,False,81.12439024,19215.7813014347
PRT,Portugal,Europe & Central Asia,High income,2016,3.6,False,81.12439024,19662.82312462
PRT,Portugal,Europe & Central Asia,High income,2017,3.6,False,81.42439024,20364.1962735946
PRT,Portugal,Europe & Central Asia,High income,2018,3.5,False,81.32439024,20997.7745987013
PRT,Portugal,Europe & Central Asia,High income,2019,3.5,False,81.67560976,21569.1874752919
PRT,Portugal,Europe & Central Asia,High income,2020,3.4,False,81.32926829,19778.7139525722
PRT,Portugal,Europe & Central Asia,High income,2021,3.3,False,81.37804878,20747.6990734163
PRT,Portugal,Europe & Central Asia,High income,2022,3.3,False,81.63170732,22042.8680283647
PRT,Portugal,Europe & Central Asia,High income,2023,3.2,False,82.32926829,22417.1615864385
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2015,21.9,False,73.454,5879.33792308762
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2016,21.2,False,73.487,6041.95879367349
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2017,20.5,False,73.45,6243.1336313903
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2018,19.9,False,73.627,6354.2392005316
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2019,19.2,False,73.668,6243.53620897823
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2020,18.6,False,72.72,6109.19608100826
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2021,18.0,False,68.108,6278.11006663809
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2022,17.5,False,72.319,6218.19790694162
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2023,16.9,False,73.844,6449.23028812969
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2015,18.2,False,74.577,3272.15432360708
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2016,17.5,False,74.917,3483.09903532972
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2017,16.9,False,75.216,3462.97986107136
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2018,16.3,False,75.38,3417.79440837962
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2019,15.7,False,75.811,3378.4346209191
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2020,15.2,False,74.998,2922.46801084844
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2021,14.6,False,73.89,3051.48607007995
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2022,14.1,False,76.662,3099.9609010368
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2023,41.9,False,65.17,2888.76306072177
QAT,Qatar,Middle East & North Africa,High income,2015,7.8,False,81.785,68985.2433380102
QAT,Qatar,Middle East & North Africa,High income,2016,7.5,False,82.147,67294.3517688172
QAT,Qatar,Middle East & North Africa,High income,2017,7.1,False,82.458,64497.6242543737
QAT,Qatar,Middle East & North Africa,High income,2018,6.8,False,82.714,64410.7171628721
QAT,Qatar,Middle East & North Africa,High income,2019,6.6,False,82.945,63430.3717285437
QAT,Qatar,Middle East & North Africa,High income,2020,6.3,False,80.409,57769.5836053284
QAT,Qatar,Middle East & North Africa,High income,2021,6.2,False,81.083,65488.5460040395
QAT,Qatar,Middle East & North Africa,High income,2022,6.1,False,81.857,64315.6355652952
QAT,Qatar,Middle East & North Africa,High income,2023,6.0,False,82.368,65337.9507645329
ROU,Romania,Europe & Central Asia,High income,2015,9.2,False,74.91219512,8977.01748158196
ROU,Romania,Europe & Central Asia,High income,2016,8.5,False,75.2097561,9286.87678236598
ROU,Romania,Europe & Central Asia,High income,2017,7.9,False,75.2097561,10106.2269557253
ROU,Romania,Europe & Central Asia,High income,2018,7.3,False,75.35853659,10714.1701157127
ROU,Romania,Europe & Central Asia,High income,2019,6.8,False,75.60731707,11197.3162915853
ROU,Romania,Europe & Central Asia,High income,2020,6.5,False,74.25365854,10854.049431887
ROU,Romania,Europe & Central Asia,High income,2021,6.4,False,72.8097561,11546.3224998072
ROU,Romania,Europe & Central Asia,High income,2022,6.6,False,75.15365854,12076.3033811896
ROU,Romania,Europe & Central Asia,High income,2023,6.9,False,76.40487805,12340.8170509969
RUS,Russian Federation,Europe & Central Asia,High income,2015,8.2,False,71.18341463,9277.7138671875
RUS,Russian Federation,Europe & Central Asia,High income,2016,7.5,False,71.65121951,9269.3193359375
RUS,Russian Federation,Europe & Central Asia,High income,2017,6.9,False,72.45146341,9418.9140625
RUS,Russian Federation,Europe & Central Asia,High income,2018,6.4,False,72.66219512,9674.787109375
RUS,Russian Federation,Europe & Central Asia,High income,2019,6.0,False,73.08390244,9882.0244140625
RUS,Russian Federation,Europe & Central Asia,High income,2020,5.7,False,71.33878049,9632.3251953125
RUS,Russian Federation,Europe & Central Asia,High income,2021,5.5,False,69.9002439,10231.318359375
RUS,Russian Federation,Europe & Central Asia,High income,2022,5.4,False,72.54560976,10119.0625
RUS,Russian Federation,Europe & Central Asia,High income,2023,5.3,False,73.25463415,10562.0263671875
RWA,Rwanda,Sub-Saharan Africa,Low income,2015,47.3,False,65.419,733.998629882494
RWA,Rwanda,Sub-Saharan Africa,Low income,2016,45.8,False,65.733,759.606288155109
RWA,Rwanda,Sub-Saharan Africa,Low income,2017,44.7,False,66.14,771.069237513582
RWA,Rwanda,Sub-Saharan Africa,Low income,2018,43.7,False,66.354,817.578437300032
RWA,Rwanda,Sub-Saharan Africa,Low income,2019,42.7,False,66.691,874.639658935978
RWA,Rwanda,Sub-Saharan Africa,Low income,2020,41.6,False,66.953,826.391307701022
RWA,Rwanda,Sub-Saharan Africa,Low income,2021,40.6,False,66.85,896.271033574985
RWA,Rwanda,Sub-Saharan Africa,Low income,2022,39.7,False,67.528,948.413686948024
RWA,Rwanda,Sub-Saharan Africa,Low income,2023,38.8,False,67.785,1004.33216650024
SAU,Saudi Arabia,Middle East & North Africa,High income,2015,9.0,False,77.776,23256.1549553531
SAU,Saudi Arabia,Middle East & North Africa,High income,2016,8.5,False,78.354,22783.0328538685
SAU,Saudi Arabia,Middle East & North Africa,High income,2017,8.0,False,78.721,23035.1199977707
SAU,Saudi Arabia,Middle East & North Africa,High income,2018,7.6,False,78.75,24393.5188306638
SAU,Saudi Arabia,Middle East & North Africa,High income,2019,7.2,False,78.313,24905.6697428558
SAU,Saudi Arabia,Middle East & North Africa,High income,2020,6.9,False,77.596,22827.671935548
SAU,Saudi Arabia,Middle East & North Africa,High income,2021,6.7,False,77.089,24922.6716948944
SAU,Saudi Arabia,Middle East & North Africa,High income,2022,6.4,False,77.31,26706.917926066
SAU,Saudi Arabia,Middle East & North Africa,High income,2023,6.2,False,78.732,25634.8237547841
SDN,Sudan,Sub-Saharan Africa,Low income,2015,63.5,False,64.375,1292.37963867188
SDN,Sudan,Sub-Saharan Africa,Low income,2016,61.6,False,64.677,1297.15454101563
SDN,Sudan,Sub-Saharan Africa,Low income,2017,59.7,False,65.146,1261.87353515625
SDN,Sudan,Sub-Saharan Africa,Low income,2018,57.8,False,65.501,1185.94445800781
SDN,Sudan,Sub-Saharan Africa,Low income,2019,56.1,False,65.803,1126.55297851563
SDN,Sudan,Sub-Saharan Africa,Low income,2020,54.3,False,65.124,1056.86474609375
SDN,Sudan,Sub-Saharan Africa,Low income,2021,52.7,False,64.46,1009.54888916016
SDN,Sudan,Sub-Saharan Africa,Low income,2022,51.0,False,65.695,973.225280761719
SDN,Sudan,Sub-Saharan Africa,Low income,2023,63.1,False,66.331,677.723205566406
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2015,52.2,False,66.451,1218.00613555438
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2016,50.8,False,66.724,1257.40906915928
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2017,49.4,False,67.059,1312.10932776049
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2018,47.9,False,67.379,1355.09610863712
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2019,46.2,False,67.668,1379.60875249861
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2020,44.2,False,67.496,1361.79143748646
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2021,42.2,False,66.868,1414.5395109385
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2022,40.1,False,67.788,1433.1991875241
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2023,38.2,False,68.683,1458.96642332589
SGP,Singapore,East Asia & Pacific,High income,2015,2.7,False,82.74390244,55645.6068614606
SGP,Singapore,East Asia & Pacific,High income,2016,2.6,False,82.84634146,56986.7853102911
SGP,Singapore,East Asia & Pacific,High income,2017,2.6,False,83.09512195,59485.3015873921
SGP,Singapore,East Asia & Pacific,High income,2018,2.5,False,83.29756098,61250.3476672302
SGP,Singapore,East Asia & Pacific,High income,2019,2.5,False,83.59512195,61345.5291820062
SGP,Singapore,East Asia & Pacific,High income,2020,2.4,False,83.54390244,59189.70385743
SGP,Singapore,East Asia & Pacific,High income,2021,2.4,False,83.09268293,67731.2610711717
SGP,Singapore,East Asia & Pacific,High income,2022,2.5,False,82.89512195,68218.805333562
SGP,Singapore,East Asia & Pacific,High income,2023,2.6,False,83.09756098,66167.3596303607
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,2015,25.0,False,69.323,2045.47721526649
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,2016,24.6,False,69.501,2084.24845745225
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,2017,24.1,False,69.652,2075.36705302305
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,2018,23.6,False,69.806,2061.8996970669
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,2019,23.1,False,69.981,2043.09139778307
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,2020,22.5,False,69.258,1930.65510307199
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,2021,21.9,False,68.89,1880.5519827183
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,2022,21.3,False,70.409,1788.61727922057
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,2023,20.6,False,70.528,1795.88798697142
SLE,Sierra Leone,Sub-Saharan Africa,Low income,2015,136.8,False,55.454,964.575980888989
SLE,Sierra Leone,Sub-Saharan Africa,Low income,2016,121.8,False,56.937,1002.77862282013
SLE,Sierra Leone,Sub-Saharan Africa,Low income,2017,117.0,False,57.761,1010.54694071207
SLE,Sierra Leone,Sub-Saharan Africa,Low income,2018,112.4,False,59.059,1015.6678297205
SLE,Sierra Leone,Sub-Saharan Africa,Low income,2019,108.3,False,59.593,1046.96778078594
SLE,Sierra Leone,Sub-Saharan Africa,Low income,2020,104.4,False,59.694,1010.25294614757
SLE,Sierra Leone,Sub-Saharan Africa,Low income,2021,100.6,False,60.26,1045.7661615758
SLE,Sierra Leone,Sub-Saharan Africa,Low income,2022,97.1,False,61.275,1077.08884538507
SLE,Sierra Leone,Sub-Saharan Africa,Low income,2023,93.8,False,61.786,1113.86837500697
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2015,14.6,False,70.952,3790.34089108162
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2016,13.9,False,70.908,3875.84691357954
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2017,13.3,False,71.007,3954.84014277572
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2018,12.7,False,71.384,4046.16291720583
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2019,12.2,False,71.725,4143.11437097867
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2020,11.7,False,70.244,3808.53195436409
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2021,11.2,False,69.941,4247.54750394978
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2022,10.8,False,71.969,4355.96083888359
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2023,10.4,False,72.099,4489.17787712717
SMR,San Marino,Europe & Central Asia,High income,2015,1.9,False,84.596,43146.8240435428
SMR,San Marino,Europe & Central Asia,High income,2016,1.8,False,84.775,43886.2146896896
SMR,San Marino,Europe & Central Asia,High income,2017,1.7,False,84.933,43057.7784775102
SMR,San Marino,Europe & Central Asia,High income,2018,1.6,False,85.095,42818.6962696679
SMR,San Marino,Europe & Central Asia,High income,2019,1.5,False,85.257,43525.4225717352
SMR,San Marino,Europe & Central Asia,High income,2020,1.5,False,82.65,40506.8521137898
SMR,San Marino,Europe & Central Asia,High income,2021,1.4,False,83.539,46834.1395065822
SMR,San Marino,Europe & Central Asia,High income,2022,1.4,False,85.708,51277.3460993917
SMR,San Marino,Europe & Central Asia,High income,2023,1.3,False,85.706,51323.7972635865
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa,Low income,2015,134.3,False,55.056,445.583080073396
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa,Low income,2016,130.2,False,55.283,458.921476824605
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa,Low income,2017,156.4,False,52.19,506.501098879459
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa,Low income,2018,136.4,False,54.767,498.981065013872
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa,Low income,2019,118.4,False,57.249,494.444039712339
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa,Low income,2020,114.7,False,57.095,462.867053737236
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa,Low income,2021,111.0,False,55.703,461.627830725978
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa,Low income,2022,143.1,False,53.931,460.046226685196
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa,Low income,2023,104.3,False,58.816,464.721069525567
SRB,Serbia,Europe & Central Asia,Upper middle income,2015,6.3,False,75.28780488,5820.3215576888
SRB,Serbia,Europe & Central Asia,Upper middle income,2016,6.1,False,75.68780488,6024.95754653784
SRB,Serbia,Europe & Central Asia,Upper middle income,2017,5.9,False,75.53902439,6200.26118592152
SRB,Serbia,Europe & Central Asia,Upper middle income,2018,5.8,False,75.8902439,6524.08029755191
SRB,Serbia,Europe & Central Asia,Upper middle income,2019,5.6,False,75.93658537,6870.75810896296
SRB,Serbia,Europe & Central Asia,Upper middle income,2020,5.5,False,74.47804878,6850.96742168834
SRB,Serbia,Europe & Central Asia,Upper middle income,2021,5.4,False,72.7804878,7465.67601077148
SRB,Serbia,Europe & Central Asia,Upper middle income,2022,5.4,False,75.23658537,7862.95387364846
SRB,Serbia,Europe & Central Asia,Upper middle income,2023,5.4,False,76.14146341,8208.4786891507
SSD,South Sudan,Sub-Saharan Africa,Low income,2015,240.8,False,39.757,1080.14718624765
SSD,South Sudan,Sub-Saharan Africa,Low income,2016,272.9,False,36.72,
SSD,South Sudan,Sub-Saharan Africa,Low income,2017,292.0,False,35.351,
SSD,South Sudan,Sub-Saharan Africa,Low income,2018,133.7,False,51.905,
SSD,South Sudan,Sub-Saharan Africa,Low income,2019,96.7,False,58.129,
SSD,South Sudan,Sub-Saharan Africa,Low income,2020,96.7,False,57.648,
SSD,South Sudan,Sub-Saharan Africa,Low income,2021,96.7,False,57.047,
SSD,South Sudan,Sub-Saharan Africa,Low income,2022,96.7,False,57.203,
SSD,South Sudan,Sub-Saharan Africa,Low income,2023,96.7,False,57.617,
STP,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2015,23.3,False,66.023,1298.10946596396
STP,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2016,21.3,False,66.563,1342.533807689
STP,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2017,19.6,False,67.074,1375.59403284199
STP,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2018,18.2,False,67.602,1413.84348618541
STP,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2019,17.1,False,68.043,1420.66008316091
STP,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2020,16.1,False,67.979,1430.84119299096
STP,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2021,15.3,False,68.026,1428.28676097975
STP,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2022,14.7,False,69.237,1403.23356704678
STP,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2023,14.1,False,69.718,1380.60169416257
SUR,Suriname,Latin America & Caribbean,Upper middle income,2015,20.6,False,70.567,8813.61705392067
SUR,Suriname,Latin America & Caribbean,Upper middle income,2016,20.1,False,70.979,8293.31553031406
SUR,Suriname,Latin America & Caribbean,Upper middle income,2017,19.5,False,71.247,8338.69235401862
SUR,Suriname,Latin America & Caribbean,Upper middle income,2018,18.9,False,71.468,8666.64870697797
SUR,Suriname,Latin America & Caribbean,Upper middle income,2019,18.4,False,71.773,8677.30522021731
SUR,Suriname,Latin America & Caribbean,Upper middle income,2020,17.9,False,72.321,7213.10766669943
SUR,Suriname,Latin America & Caribbean,Upper middle income,2021,17.4,False,68.943,6973.89941868115
SUR,Suriname,Latin America & Caribbean,Upper middle income,2022,16.8,False,73.254,7081.33357325783
SUR,Suriname,Latin America & Caribbean,Upper middle income,2023,16.3,False,73.631,7186.47308739957
SVK,Slovak Republic,Europe & Central Asia,High income,2015,6.2,False,76.56341463,16442.0760860018
SVK,Slovak Republic,Europe & Central Asia,High income,2016,6.1,False,77.16585366,16740.7413996428
SVK,Slovak Republic,Europe & Central Asia,High income,2017,6.0,False,77.16585366,17195.2888721963
SVK,Slovak Republic,Europe & Central Asia,High income,2018,5.9,False,77.26585366,17869.0149173679
SVK,Slovak Republic,Europe & Central Asia,High income,2019,5.9,False,77.66585366,18250.9802475637
SVK,Slovak Republic,Europe & Central Asia,High income,2020,5.9,False,76.86585366,17763.8563847352
SVK,Slovak Republic,Europe & Central Asia,High income,2021,6.0,False,74.61463415,18808.4540496595
SVK,Slovak Republic,Europe & Central Asia,High income,2022,6.1,False,76.96585366,18964.8298400624
SVK,Slovak Republic,Europe & Central Asia,High income,2023,6.2,False,78.1195122,19383.3732009401
SVN,Slovenia,Europe & Central Asia,High income,2015,2.6,False,80.77560976,20697.2748530619
SVN,Slovenia,Europe & Central Asia,High income,2016,2.5,False,81.17560976,21309.7122138949
SVN,Slovenia,Europe & Central Asia,High income,2017,2.5,False,81.02926829,22397.7634988337
SVN,Slovenia,Europe & Central Asia,High income,2018,2.4,False,81.37804878,23293.966665323
SVN,Slovenia,Europe & Central Asia,High income,2019,2.4,False,81.52926829,23943.1800949889
SVN,Slovenia,Europe & Central Asia,High income,2020,2.4,False,80.53170732,22811.8050540778
SVN,Slovenia,Europe & Central Asia,High income,2021,2.3,False,80.67560976,24665.4410464026
SVN,Slovenia,Europe & Central Asia,High income,2022,2.3,False,81.28292683,25275.715967757
SVN,Slovenia,Europe & Central Asia,High income,2023,2.3,False,81.92926829,25773.9015835069
SWE,Sweden,Europe & Central Asia,High income,2015,2.9,False,82.20487805,51188.1652120493
SWE,Sweden,Europe & Central Asia,High income,2016,2.8,False,82.30731707,51626.3235312369
SWE,Sweden,Europe & Central Asia,High income,2017,2.8,False,82.4097561,51894.3748177808
SWE,Sweden,Europe & Central Asia,High income,2018,2.7,False,82.55853659,52203.0872589761
SWE,Sweden,Europe & Central Asia,High income,2019,2.6,False,83.1097561,53024.4099494317
SWE,Sweden,Europe & Central Asia,High income,2020,2.6,False,82.35609756,51624.5811789573
SWE,Sweden,Europe & Central Asia,High income,2021,2.5,False,83.05609756,53997.1337068799
SWE,Sweden,Europe & Central Asia,High income,2022,2.5,False,83.05853659,54304.1877501033
SWE,Sweden,Europe & Central Asia,High income,2023,2.4,False,83.3097561,53937.7967122429
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2015,57.5,False,54.941,3419.82276559528
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2016,54.4,False,56.228,3500.17688847942
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2017,53.6,False,57.574,3596.23605400492
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2018,50.4,False,58.707,3565.54285067501
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2019,51.5,False,59.85,3759.67106964666
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2020,50.5,False,59.862,3609.3669136859
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2021,47.9,False,58.228,3719.03838239806
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2022,47.3,False,63.028,3695.64957179548
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2023,46.2,False,64.123,3790.16576788091
SYC,Seychelles,Sub-Saharan Africa,High income,2015,14.6,False,74.29512195,15333.1051727105
SYC,Seychelles,Sub-Saharan Africa,High income,2016,14.7,False,74.3097561,16962.6753972731
SYC,Seychelles,Sub-Saharan Africa,High income,2017,14.7,False,74.3,17921.5731976918
SYC,Seychelles,Sub-Saharan Africa,High income,2018,14.8,False,72.84146341,18628.1862276696
SYC,Seychelles,Sub-Saharan Africa,High income,2019,14.8,False,74.04634146,19481.6461053742
SYC,Seychelles,Sub-Saharan Africa,High income,2020,14.8,False,77.23658537,17048.361729788
SYC,Seychelles,Sub-Saharan Africa,High income,2021,14.7,False,73.39756098,17005.0422063679
SYC,Seychelles,Sub-Saharan Africa,High income,2022,14.5,False,74.5097561,15869.6738782504
SYC,Seychelles,Sub-Saharan Africa,High income,2023,14.3,False,75.4195122,16242.4365925219
SYR,Syrian Arab Republic,Middle East & North Africa,Low income,2015,37.1,False,63.265,847.731631942565
SYR,Syrian Arab Republic,Middle East & North Africa,Low income,2016,32.2,False,65.19,802.969498335502
SYR,Syrian Arab Republic,Middle East & North Africa,Low income,2017,32.9,False,65.651,795.883216970859
SYR,Syrian Arab Republic,Middle East & North Africa,Low income,2018,32.5,False,67.371,792.413811698757
SYR,Syrian Arab Republic,Middle East & North Africa,Low income,2019,24.6,False,70.97,771.518695271305
SYR,Syrian Arab Republic,Middle East & North Africa,Low income,2020,21.9,False,71.944,740.811397013438
SYR,Syrian Arab Republic,Middle East & North Africa,Low income,2021,20.5,False,72.418,734.334236323426
SYR,Syrian Arab Republic,Middle East & North Africa,Low income,2022,20.7,False,72.79,712.272278200037
SYR,Syrian Arab Republic,Middle East & North Africa,Low income,2023,20.1,False,72.12,
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income,2015,6.2,False,77.321,29457.0140691162
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income,2016,6.0,False,77.437,30183.0002949881
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income,2017,5.8,False,77.505,50586.1032335151
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income,2018,5.6,False,77.596,51863.1830309332
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income,2019,5.5,False,77.691,52419.8862128617
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income,2020,5.3,False,77.499,33739.4253991739
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income,2021,5.1,False,77.234,42907.7492465912
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income,2022,5.0,False,77.918,48307.3079245499
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income,2023,4.8,False,78.008,54523.0330927151
TCD,Chad,Sub-Saharan Africa,Low income,2015,128.7,False,51.32,993.990730610869
TCD,Chad,Sub-Saharan Africa,Low income,2016,125.0,False,51.603,923.56587204799
TCD,Chad,Sub-Saharan Africa,Low income,2017,121.4,False,51.875,879.075895466718
TCD,Chad,Sub-Saharan Africa,Low income,2018,117.6,False,52.447,898.834794007399
TCD,Chad,Sub-Saharan Africa,Low income,2019,114.0,False,52.993,917.203710065059
TCD,Chad,Sub-Saharan Africa,Low income,2020,110.6,False,53.082,884.980541933197
TCD,Chad,Sub-Saharan Africa,Low income,2021,107.3,False,53.136,857.527630579087
TCD,Chad,Sub-Saharan Africa,Low income,2022,103.9,False,54.528,862.60212817252
TCD,Chad,Sub-Saharan Africa,Low income,2023,100.6,False,55.069,856.832488745342
TGO,Togo,Sub-Saharan Africa,Low income,2015,75.2,False,59.23,751.051987587248
TGO,Togo,Sub-Saharan Africa,Low income,2016,72.8,False,59.677,763.276185353302
TGO,Togo,Sub-Saharan Africa,Low income,2017,70.4,False,60.145,774.274897347436
TGO,Togo,Sub-Saharan Africa,Low income,2018,68.1,False,60.608,791.592405216309
TGO,Togo,Sub-Saharan Africa,Low income,2019,66.0,False,61.061,810.512262603518
TGO,Togo,Sub-Saharan Africa,Low income,2020,63.9,False,61.14,808.300697079208
TGO,Togo,Sub-Saharan Africa,Low income,2021,62.0,False,61.337,829.786700130989
TGO,Togo,Sub-Saharan Africa,Low income,2022,60.0,False,62.292,861.508010803054
TGO,Togo,Sub-Saharan Africa,Low income,2023,58.1,False,62.74,893.753030300995
THA,Thailand,East Asia & Pacific,Upper middle income,2015,11.9,False,76.563,5688.85335397884
THA,Thailand,East Asia & Pacific,Upper middle income,2016,11.5,False,76.769,5857.78052935926
THA,Thailand,East Asia & Pacific,Upper middle income,2017,11.1,False,76.989,6076.74307700082
THA,Thailand,East Asia & Pacific,Upper middle income,2018,10.8,False,77.19,6314.19948412043
THA,Thailand,East Asia & Pacific,Upper middle income,2019,10.4,False,77.197,6434.53770518034
THA,Thailand,East Asia & Pacific,Upper middle income,2020,10.1,False,77.331,6035.18627737077
THA,Thailand,East Asia & Pacific,Upper middle income,2021,9.8,False,77.606,6121.52696529713
